,Date,high_1,high_2,high_3,high_Output,low_1,low_2,low_3,low_Output
774,1,35.0,36.0,36.0,35.0,15.0,15.0,16.0,18.0
775,2,36.0,36.0,35.0,35.0,15.0,16.0,18.0,18.0
776,3,36.0,35.0,35.0,36.0,16.0,18.0,18.0,18.0
777,4,35.0,35.0,36.0,36.0,18.0,18.0,18.0,18.0
778,5,35.0,36.0,36.0,36.0,18.0,18.0,18.0,18.0
779,6,36.0,36.0,36.0,35.0,18.0,18.0,18.0,17.0
780,7,36.0,36.0,35.0,37.0,18.0,18.0,17.0,18.0
781,8,36.0,35.0,37.0,37.0,18.0,17.0,18.0,19.0
782,9,35.0,37.0,37.0,36.0,17.0,18.0,19.0,17.0
783,10,37.0,37.0,36.0,37.0,18.0,19.0,17.0,17.0
784,11,37.0,36.0,37.0,36.0,19.0,17.0,17.0,18.0
785,12,36.0,37.0,36.0,32.0,17.0,17.0,18.0,22.0
786,13,37.0,36.0,32.0,28.0,17.0,18.0,22.0,20.0
787,14,36.0,32.0,28.0,33.0,18.0,22.0,20.0,17.0
788,15,32.0,28.0,33.0,34.0,22.0,20.0,17.0,19.0
789,16,28.0,33.0,34.0,36.0,20.0,17.0,19.0,18.0
790,17,33.0,34.0,36.0,36.0,17.0,19.0,18.0,16.0
791,18,34.0,36.0,36.0,35.0,19.0,18.0,16.0,15.0
792,19,36.0,36.0,35.0,35.0,18.0,16.0,15.0,14.0
793,20,36.0,35.0,35.0,35.0,16.0,15.0,14.0,12.0
794,21,35.0,35.0,35.0,37.0,15.0,14.0,12.0,15.0
795,22,35.0,35.0,37.0,37.0,14.0,12.0,15.0,17.0
796,23,35.0,37.0,37.0,38.0,12.0,15.0,17.0,17.0
797,24,37.0,37.0,38.0,39.0,15.0,17.0,17.0,18.0
798,25,37.0,38.0,39.0,37.0,17.0,17.0,18.0,18.0
799,26,38.0,39.0,37.0,39.0,17.0,18.0,18.0,18.0
800,27,39.0,37.0,39.0,39.0,18.0,18.0,18.0,16.0
801,28,37.0,39.0,39.0,38.0,18.0,18.0,16.0,19.0
802,29,39.0,39.0,38.0,38.0,18.0,16.0,19.0,17.0
803,30,39.0,38.0,38.0,39.0,16.0,19.0,17.0,19.0
804,31,38.0,38.0,39.0,38.0,19.0,17.0,19.0,19.0
805,1,38.0,39.0,38.0,38.0,17.0,19.0,19.0,19.0
806,2,39.0,38.0,38.0,39.0,19.0,19.0,19.0,22.0
807,3,38.0,38.0,39.0,37.0,19.0,19.0,22.0,22.0
808,4,38.0,39.0,37.0,38.0,19.0,22.0,22.0,21.0
809,5,39.0,37.0,38.0,37.0,22.0,22.0,21.0,20.0
810,6,37.0,38.0,37.0,37.0,22.0,21.0,20.0,19.0
811,7,38.0,37.0,37.0,37.0,21.0,20.0,19.0,18.0
812,8,37.0,37.0,37.0,37.0,20.0,19.0,18.0,18.0
813,9,37.0,37.0,37.0,38.0,19.0,18.0,18.0,19.0
814,10,37.0,37.0,38.0,38.0,18.0,18.0,19.0,20.0
815,11,37.0,38.0,38.0,39.0,18.0,19.0,20.0,19.0
816,12,38.0,38.0,39.0,39.0,19.0,20.0,19.0,20.0
817,13,38.0,39.0,39.0,39.0,20.0,19.0,20.0,22.0
818,14,39.0,39.0,39.0,39.0,19.0,20.0,22.0,24.0
819,15,39.0,39.0,39.0,39.0,20.0,22.0,24.0,21.0
820,16,39.0,39.0,39.0,40.0,22.0,24.0,21.0,21.0
821,17,39.0,39.0,40.0,37.0,24.0,21.0,21.0,22.0
822,18,39.0,40.0,37.0,39.0,21.0,21.0,22.0,19.0
823,19,40.0,37.0,39.0,39.0,21.0,22.0,19.0,20.0
824,20,37.0,39.0,39.0,39.0,22.0,19.0,20.0,17.0
825,21,39.0,39.0,39.0,40.0,19.0,20.0,17.0,18.0
826,22,39.0,39.0,40.0,39.0,20.0,17.0,18.0,17.0
827,23,39.0,40.0,39.0,39.0,17.0,18.0,17.0,17.0
828,24,40.0,39.0,39.0,40.0,18.0,17.0,17.0,18.0
829,25,39.0,39.0,40.0,40.0,17.0,17.0,18.0,21.0
830,26,39.0,40.0,40.0,39.0,17.0,18.0,21.0,23.0
831,27,40.0,40.0,39.0,38.0,18.0,21.0,23.0,25.0
832,28,40.0,39.0,38.0,38.0,21.0,23.0,25.0,20.0
833,29,39.0,38.0,38.0,39.0,23.0,25.0,20.0,21.0
834,30,38.0,38.0,39.0,40.0,25.0,20.0,21.0,23.0
835,3,38.0,39.0,40.0,40.0,20.0,21.0,23.0,24.0
836,4,39.0,40.0,40.0,38.0,21.0,23.0,24.0,24.0
837,5,40.0,40.0,38.0,38.0,23.0,24.0,24.0,23.0
838,6,40.0,38.0,38.0,41.0,24.0,24.0,23.0,23.0
839,7,38.0,38.0,41.0,41.0,24.0,23.0,23.0,24.0
840,8,38.0,41.0,41.0,39.0,23.0,23.0,24.0,26.0
841,9,41.0,41.0,39.0,37.0,23.0,24.0,26.0,25.0
842,10,41.0,39.0,37.0,39.0,24.0,26.0,25.0,23.0
843,11,39.0,37.0,39.0,36.0,26.0,25.0,23.0,24.0
844,12,37.0,39.0,36.0,38.0,25.0,23.0,24.0,23.0
845,13,39.0,36.0,38.0,40.0,23.0,24.0,23.0,25.0
846,14,36.0,38.0,40.0,41.0,24.0,23.0,25.0,25.0
847,15,38.0,40.0,41.0,38.0,23.0,25.0,25.0,25.0
848,16,40.0,41.0,38.0,38.0,25.0,25.0,25.0,24.0
849,17,41.0,38.0,38.0,38.0,25.0,25.0,24.0,22.0
850,18,38.0,38.0,38.0,39.0,25.0,24.0,22.0,23.0
851,19,38.0,38.0,39.0,37.0,24.0,22.0,23.0,24.0
852,20,38.0,39.0,37.0,38.0,22.0,23.0,24.0,25.0
853,21,39.0,37.0,38.0,36.0,23.0,24.0,25.0,26.0
854,22,37.0,38.0,36.0,37.0,24.0,25.0,26.0,25.0
855,23,38.0,36.0,37.0,39.0,25.0,26.0,25.0,24.0
856,24,36.0,37.0,39.0,40.0,26.0,25.0,24.0,26.0
857,25,37.0,39.0,40.0,38.0,25.0,24.0,26.0,26.0
858,26,39.0,40.0,38.0,35.0,24.0,26.0,26.0,26.0
859,27,40.0,38.0,35.0,36.0,26.0,26.0,26.0,25.0
860,28,38.0,35.0,36.0,38.0,26.0,26.0,25.0,25.0
861,29,35.0,36.0,38.0,35.0,26.0,25.0,25.0,23.0
862,30,36.0,38.0,35.0,36.0,25.0,25.0,23.0,24.0
863,31,38.0,35.0,36.0,34.0,25.0,23.0,24.0,24.0
864,3,35.0,36.0,34.0,34.0,23.0,24.0,24.0,25.0
865,4,36.0,34.0,34.0,30.0,24.0,24.0,25.0,21.0
866,5,34.0,34.0,30.0,34.0,24.0,25.0,21.0,24.0
867,6,34.0,30.0,34.0,30.0,25.0,21.0,24.0,24.0
868,7,30.0,34.0,30.0,31.0,21.0,24.0,24.0,24.0
869,8,34.0,30.0,31.0,32.0,24.0,24.0,24.0,25.0
870,9,30.0,31.0,32.0,32.0,24.0,24.0,25.0,25.0
871,10,31.0,32.0,32.0,33.0,24.0,25.0,25.0,25.0
872,11,32.0,32.0,33.0,33.0,25.0,25.0,25.0,25.0
873,12,32.0,33.0,33.0,33.0,25.0,25.0,25.0,25.0
874,13,33.0,33.0,33.0,31.0,25.0,25.0,25.0,24.0
875,14,33.0,33.0,31.0,28.0,25.0,25.0,24.0,23.0
876,15,33.0,31.0,28.0,29.0,25.0,24.0,23.0,23.0
877,16,31.0,28.0,29.0,33.0,24.0,23.0,23.0,23.0
878,17,28.0,29.0,33.0,34.0,23.0,23.0,23.0,23.0
879,18,29.0,33.0,34.0,34.0,23.0,23.0,23.0,23.0
880,19,33.0,34.0,34.0,31.0,23.0,23.0,23.0,22.0
881,20,34.0,34.0,31.0,30.0,23.0,23.0,22.0,22.0
882,21,34.0,31.0,30.0,28.0,23.0,22.0,22.0,21.0
883,22,31.0,30.0,28.0,27.0,22.0,22.0,21.0,23.0
884,23,30.0,28.0,27.0,29.0,22.0,21.0,23.0,22.0
885,24,28.0,27.0,29.0,30.0,21.0,23.0,22.0,23.0
886,25,27.0,29.0,30.0,29.0,23.0,22.0,23.0,23.0
887,26,29.0,30.0,29.0,31.0,22.0,23.0,23.0,22.0
888,27,30.0,29.0,31.0,32.0,23.0,23.0,22.0,22.0
889,28,29.0,31.0,32.0,32.0,23.0,22.0,22.0,20.0
890,29,31.0,32.0,32.0,29.0,22.0,22.0,20.0,23.0
891,30,32.0,32.0,29.0,28.0,22.0,20.0,23.0,22.0
892,1,32.0,29.0,28.0,28.0,20.0,23.0,22.0,22.0
893,2,29.0,28.0,28.0,27.0,23.0,22.0,22.0,22.0
894,3,28.0,28.0,27.0,27.0,22.0,22.0,22.0,23.0
895,4,28.0,27.0,27.0,26.0,22.0,22.0,23.0,22.0
896,5,27.0,27.0,26.0,27.0,22.0,23.0,22.0,21.0
897,6,27.0,26.0,27.0,26.0,23.0,22.0,21.0,22.0
898,7,26.0,27.0,26.0,26.0,22.0,21.0,22.0,22.0
899,8,27.0,26.0,26.0,27.0,21.0,22.0,22.0,22.0
900,9,26.0,26.0,27.0,27.0,22.0,22.0,22.0,22.0
901,10,26.0,27.0,27.0,26.0,22.0,22.0,22.0,22.0
902,11,27.0,27.0,26.0,29.0,22.0,22.0,22.0,23.0
903,12,27.0,26.0,29.0,26.0,22.0,22.0,23.0,22.0
904,13,26.0,29.0,26.0,24.0,22.0,23.0,22.0,22.0
905,14,29.0,26.0,24.0,27.0,23.0,22.0,22.0,21.0
906,15,26.0,24.0,27.0,27.0,22.0,22.0,21.0,22.0
907,16,24.0,27.0,27.0,28.0,22.0,21.0,22.0,22.0
908,17,27.0,27.0,28.0,27.0,21.0,22.0,22.0,22.0
909,18,27.0,28.0,27.0,27.0,22.0,22.0,22.0,22.0
910,19,28.0,27.0,27.0,24.0,22.0,22.0,22.0,22.0
911,20,27.0,27.0,24.0,26.0,22.0,22.0,22.0,22.0
912,21,27.0,24.0,26.0,26.0,22.0,22.0,22.0,22.0
913,22,24.0,26.0,26.0,27.0,22.0,22.0,22.0,22.0
914,23,26.0,26.0,27.0,27.0,22.0,22.0,22.0,22.0
915,24,26.0,27.0,27.0,26.0,22.0,22.0,22.0,22.0
916,25,27.0,27.0,26.0,29.0,22.0,22.0,22.0,23.0
917,26,27.0,26.0,29.0,29.0,22.0,22.0,23.0,23.0
918,27,26.0,29.0,29.0,29.0,22.0,23.0,23.0,23.0
919,28,29.0,29.0,29.0,28.0,23.0,23.0,23.0,22.0
920,29,29.0,29.0,28.0,29.0,23.0,23.0,22.0,22.0
921,30,29.0,28.0,29.0,27.0,23.0,22.0,22.0,22.0
922,31,28.0,29.0,27.0,28.0,22.0,22.0,22.0,22.0
923,3,29.0,27.0,28.0,28.0,22.0,22.0,22.0,23.0
924,4,27.0,28.0,28.0,28.0,22.0,22.0,23.0,22.0
925,5,28.0,28.0,28.0,27.0,22.0,23.0,22.0,23.0
926,6,28.0,28.0,27.0,28.0,23.0,22.0,23.0,22.0
927,7,28.0,27.0,28.0,29.0,22.0,23.0,22.0,22.0
928,8,27.0,28.0,29.0,27.0,23.0,22.0,22.0,22.0
929,9,28.0,29.0,27.0,27.0,22.0,22.0,22.0,22.0
930,10,29.0,27.0,27.0,26.0,22.0,22.0,22.0,21.0
931,11,27.0,27.0,26.0,27.0,22.0,22.0,21.0,22.0
932,12,27.0,26.0,27.0,26.0,22.0,21.0,22.0,22.0
933,13,26.0,27.0,26.0,25.0,21.0,22.0,22.0,22.0
934,14,27.0,26.0,25.0,27.0,22.0,22.0,22.0,22.0
935,15,26.0,25.0,27.0,27.0,22.0,22.0,22.0,22.0
936,16,25.0,27.0,27.0,27.0,22.0,22.0,22.0,22.0
937,17,27.0,27.0,27.0,26.0,22.0,22.0,22.0,21.0
938,18,27.0,27.0,26.0,24.0,22.0,22.0,21.0,21.0
939,19,27.0,26.0,24.0,26.0,22.0,21.0,21.0,21.0
940,20,26.0,24.0,26.0,27.0,21.0,21.0,21.0,22.0
941,21,24.0,26.0,27.0,27.0,21.0,21.0,22.0,21.0
942,22,26.0,27.0,27.0,27.0,21.0,22.0,21.0,21.0
943,23,27.0,27.0,27.0,26.0,22.0,21.0,21.0,21.0
944,24,27.0,27.0,26.0,26.0,21.0,21.0,21.0,21.0
945,25,27.0,26.0,26.0,27.0,21.0,21.0,21.0,21.0
946,26,26.0,26.0,27.0,29.0,21.0,21.0,21.0,20.0
947,27,26.0,27.0,29.0,28.0,21.0,21.0,20.0,21.0
948,28,27.0,29.0,28.0,29.0,21.0,20.0,21.0,21.0
949,29,29.0,28.0,29.0,28.0,20.0,21.0,21.0,21.0
950,30,28.0,29.0,28.0,28.0,21.0,21.0,21.0,20.0
951,31,29.0,28.0,28.0,28.0,21.0,21.0,20.0,21.0
952,3,28.0,28.0,28.0,29.0,21.0,20.0,21.0,21.0
953,4,28.0,28.0,29.0,27.0,20.0,21.0,21.0,20.0
954,5,28.0,29.0,27.0,28.0,21.0,21.0,20.0,19.0
955,6,29.0,27.0,28.0,30.0,21.0,20.0,19.0,18.0
956,7,27.0,28.0,30.0,30.0,20.0,19.0,18.0,18.0
957,8,28.0,30.0,30.0,31.0,19.0,18.0,18.0,18.0
958,9,30.0,30.0,31.0,30.0,18.0,18.0,18.0,18.0
959,10,30.0,31.0,30.0,30.0,18.0,18.0,18.0,18.0
960,11,31.0,30.0,30.0,31.0,18.0,18.0,18.0,18.0
961,12,30.0,30.0,31.0,31.0,18.0,18.0,18.0,20.0
962,13,30.0,31.0,31.0,30.0,18.0,18.0,20.0,21.0
963,14,31.0,31.0,30.0,31.0,18.0,20.0,21.0,20.0
964,15,31.0,30.0,31.0,32.0,20.0,21.0,20.0,20.0
965,16,30.0,31.0,32.0,28.0,21.0,20.0,20.0,21.0
966,17,31.0,32.0,28.0,32.0,20.0,20.0,21.0,22.0
967,18,32.0,28.0,32.0,31.0,20.0,21.0,22.0,20.0
968,19,28.0,32.0,31.0,31.0,21.0,22.0,20.0,22.0
969,20,32.0,31.0,31.0,31.0,22.0,20.0,22.0,19.0
970,21,31.0,31.0,31.0,32.0,20.0,22.0,19.0,22.0
971,22,31.0,31.0,32.0,34.0,22.0,19.0,22.0,21.0
972,23,31.0,32.0,34.0,34.0,19.0,22.0,21.0,22.0
973,24,32.0,34.0,34.0,34.0,22.0,21.0,22.0,22.0
974,25,34.0,34.0,34.0,34.0,21.0,22.0,22.0,22.0
975,26,34.0,34.0,34.0,34.0,22.0,22.0,22.0,22.0
976,27,34.0,34.0,34.0,34.0,22.0,22.0,22.0,20.0
977,28,34.0,34.0,34.0,33.0,22.0,22.0,20.0,20.0
978,29,34.0,34.0,33.0,34.0,22.0,20.0,20.0,22.0
979,30,34.0,33.0,34.0,34.0,20.0,20.0,22.0,21.0
980,1,33.0,34.0,34.0,30.0,20.0,22.0,21.0,22.0
981,2,34.0,34.0,30.0,32.0,22.0,21.0,22.0,20.0
982,3,34.0,30.0,32.0,33.0,21.0,22.0,20.0,19.0
983,4,30.0,32.0,33.0,34.0,22.0,20.0,19.0,19.0
984,5,32.0,33.0,34.0,33.0,20.0,19.0,19.0,22.0
985,6,33.0,34.0,33.0,34.0,19.0,19.0,22.0,21.0
986,7,34.0,33.0,34.0,34.0,19.0,22.0,21.0,21.0
987,8,33.0,34.0,34.0,36.0,22.0,21.0,21.0,21.0
988,9,34.0,34.0,36.0,34.0,21.0,21.0,21.0,20.0
989,10,34.0,36.0,34.0,34.0,21.0,21.0,20.0,21.0
990,11,36.0,34.0,34.0,34.0,21.0,20.0,21.0,20.0
991,12,34.0,34.0,34.0,34.0,20.0,21.0,20.0,19.0
992,13,34.0,34.0,34.0,34.0,21.0,20.0,19.0,18.0
993,14,34.0,34.0,34.0,32.0,20.0,19.0,18.0,20.0
994,15,34.0,34.0,32.0,32.0,19.0,18.0,20.0,22.0
995,16,34.0,32.0,32.0,32.0,18.0,20.0,22.0,21.0
996,17,32.0,32.0,32.0,33.0,20.0,22.0,21.0,20.0
997,18,32.0,32.0,33.0,34.0,22.0,21.0,20.0,20.0
998,19,32.0,33.0,34.0,34.0,21.0,20.0,20.0,20.0
999,20,33.0,34.0,34.0,35.0,20.0,20.0,20.0,19.0
1000,21,34.0,34.0,35.0,35.0,20.0,20.0,19.0,17.0
1001,22,34.0,35.0,35.0,33.0,20.0,19.0,17.0,18.0
1002,23,35.0,35.0,33.0,34.0,19.0,17.0,18.0,19.0
1003,24,35.0,33.0,34.0,33.0,17.0,18.0,19.0,16.0
1004,25,33.0,34.0,33.0,34.0,18.0,19.0,16.0,17.0
1005,26,34.0,33.0,34.0,32.0,19.0,16.0,17.0,14.0
1006,27,33.0,34.0,32.0,32.0,16.0,17.0,14.0,14.0
1007,28,34.0,32.0,32.0,32.0,17.0,14.0,14.0,16.0
1008,29,32.0,32.0,32.0,33.0,14.0,14.0,16.0,19.0
1009,1,32.0,32.0,33.0,34.0,14.0,16.0,19.0,20.0
1010,2,32.0,33.0,34.0,32.0,16.0,19.0,20.0,21.0
1011,3,33.0,34.0,32.0,33.0,19.0,20.0,21.0,21.0
1012,4,34.0,32.0,33.0,34.0,20.0,21.0,21.0,18.0
1013,5,32.0,33.0,34.0,35.0,21.0,21.0,18.0,16.0
1014,6,33.0,34.0,35.0,34.0,21.0,18.0,16.0,17.0
1015,7,34.0,35.0,34.0,34.0,18.0,16.0,17.0,17.0
1016,8,35.0,34.0,34.0,33.0,16.0,17.0,17.0,15.0
1017,9,34.0,34.0,33.0,33.0,17.0,17.0,15.0,14.0
1018,10,34.0,33.0,33.0,33.0,17.0,15.0,14.0,13.0
1019,11,33.0,33.0,33.0,33.0,15.0,14.0,13.0,14.0
1020,12,33.0,33.0,33.0,32.0,14.0,13.0,14.0,14.0
1021,13,33.0,33.0,32.0,32.0,13.0,14.0,14.0,12.0
1022,14,33.0,32.0,32.0,34.0,14.0,14.0,12.0,12.0
1023,15,32.0,32.0,34.0,34.0,14.0,12.0,12.0,16.0
1024,16,32.0,34.0,34.0,32.0,12.0,12.0,16.0,18.0
1025,17,34.0,34.0,32.0,28.0,12.0,16.0,18.0,21.0
1026,18,34.0,32.0,28.0,32.0,16.0,18.0,21.0,18.0
1027,19,32.0,28.0,32.0,32.0,18.0,21.0,18.0,18.0
1028,20,28.0,32.0,32.0,31.0,21.0,18.0,18.0,15.0
1029,21,32.0,32.0,31.0,31.0,18.0,18.0,15.0,13.0
1030,22,32.0,31.0,31.0,30.0,18.0,15.0,13.0,15.0
1031,23,31.0,31.0,30.0,31.0,15.0,13.0,15.0,14.0
1032,24,31.0,30.0,31.0,31.0,13.0,15.0,14.0,12.0
1033,25,30.0,31.0,31.0,30.0,15.0,14.0,12.0,11.0
1034,26,31.0,31.0,30.0,30.0,14.0,12.0,11.0,12.0
1035,27,31.0,30.0,30.0,30.0,12.0,11.0,12.0,12.0
1036,28,30.0,30.0,30.0,30.0,11.0,12.0,12.0,13.0
1037,29,30.0,30.0,30.0,30.0,12.0,12.0,13.0,14.0
1038,30,30.0,30.0,30.0,31.0,12.0,13.0,14.0,17.0
1039,3,30.0,30.0,31.0,32.0,13.0,14.0,17.0,15.0
1040,4,30.0,31.0,32.0,32.0,14.0,17.0,15.0,17.0
1041,5,31.0,32.0,32.0,32.0,17.0,15.0,17.0,16.0
1042,6,32.0,32.0,32.0,33.0,15.0,17.0,16.0,15.0
1043,7,32.0,32.0,33.0,30.0,17.0,16.0,15.0,13.0
1044,8,32.0,33.0,30.0,30.0,16.0,15.0,13.0,10.0
1045,9,33.0,30.0,30.0,30.0,15.0,13.0,10.0,10.0
1046,10,30.0,30.0,30.0,30.0,13.0,10.0,10.0,12.0
1047,11,30.0,30.0,30.0,27.0,10.0,10.0,12.0,12.0
1048,12,30.0,30.0,27.0,28.0,10.0,12.0,12.0,15.0
1049,13,30.0,27.0,28.0,27.0,12.0,12.0,15.0,13.0
1050,14,27.0,28.0,27.0,27.0,12.0,15.0,13.0,8.0
1051,15,28.0,27.0,27.0,27.0,15.0,13.0,8.0,11.0
1052,16,27.0,27.0,27.0,27.0,13.0,8.0,11.0,9.0
1053,17,27.0,27.0,27.0,28.0,8.0,11.0,9.0,9.0
1054,18,27.0,27.0,28.0,30.0,11.0,9.0,9.0,11.0
1055,19,27.0,28.0,30.0,31.0,9.0,9.0,11.0,12.0
1056,20,28.0,30.0,31.0,31.0,9.0,11.0,12.0,14.0
1057,21,30.0,31.0,31.0,32.0,11.0,12.0,14.0,15.0
1058,22,31.0,31.0,32.0,32.0,12.0,14.0,15.0,16.0
1059,23,31.0,32.0,32.0,31.0,14.0,15.0,16.0,14.0
1060,24,32.0,32.0,31.0,28.0,15.0,16.0,14.0,10.0
1061,25,32.0,31.0,28.0,25.0,16.0,14.0,10.0,7.0
1062,26,31.0,28.0,25.0,27.0,14.0,10.0,7.0,6.0
1063,27,28.0,25.0,27.0,27.0,10.0,7.0,6.0,6.0
1064,28,25.0,27.0,27.0,28.0,7.0,6.0,6.0,7.0
1065,29,27.0,27.0,28.0,32.0,6.0,6.0,7.0,8.0
1066,30,27.0,28.0,32.0,32.0,6.0,7.0,8.0,9.0
1067,31,28.0,32.0,32.0,32.0,7.0,8.0,9.0,9.0
1068,3,32.0,32.0,32.0,31.0,8.0,9.0,9.0,10.0
1069,4,32.0,32.0,31.0,28.0,9.0,9.0,10.0,9.0
1070,5,32.0,31.0,28.0,30.0,9.0,10.0,9.0,9.0
1071,6,31.0,28.0,30.0,31.0,10.0,9.0,9.0,8.0
1072,7,28.0,30.0,31.0,31.0,9.0,9.0,8.0,9.0
1073,8,30.0,31.0,31.0,32.0,9.0,8.0,9.0,10.0
1074,9,31.0,31.0,32.0,32.0,8.0,9.0,10.0,11.0
1075,10,31.0,32.0,32.0,31.0,9.0,10.0,11.0,10.0
1076,11,32.0,32.0,31.0,30.0,10.0,11.0,10.0,11.0
1077,12,32.0,31.0,30.0,31.0,11.0,10.0,11.0,12.0
1078,13,31.0,30.0,31.0,31.0,10.0,11.0,12.0,12.0
1079,14,30.0,31.0,31.0,32.0,11.0,12.0,12.0,12.0
1080,15,31.0,31.0,32.0,33.0,12.0,12.0,12.0,12.0
1081,16,31.0,32.0,33.0,31.0,12.0,12.0,12.0,12.0
1082,17,32.0,33.0,31.0,31.0,12.0,12.0,12.0,12.0
1083,18,33.0,31.0,31.0,33.0,12.0,12.0,12.0,12.0
1084,19,31.0,31.0,33.0,28.0,12.0,12.0,12.0,11.0
1085,20,31.0,33.0,28.0,29.0,12.0,12.0,11.0,13.0
1086,21,33.0,28.0,29.0,30.0,12.0,11.0,13.0,12.0
1087,22,28.0,29.0,30.0,29.0,11.0,13.0,12.0,9.0
1088,23,29.0,30.0,29.0,26.0,13.0,12.0,9.0,8.0
1089,24,30.0,29.0,26.0,27.0,12.0,9.0,8.0,15.0
1090,25,29.0,26.0,27.0,26.0,9.0,8.0,15.0,11.0
1091,26,26.0,27.0,26.0,27.0,8.0,15.0,11.0,9.0
1092,27,27.0,26.0,27.0,30.0,15.0,11.0,9.0,8.0
1093,28,26.0,27.0,30.0,30.0,11.0,9.0,8.0,10.0
1094,29,27.0,30.0,30.0,31.0,9.0,8.0,10.0,12.0
1095,30,30.0,30.0,31.0,32.0,8.0,10.0,12.0,13.0
1096,31,30.0,31.0,32.0,32.0,10.0,12.0,13.0,14.0
1097,1,31.0,32.0,32.0,31.0,12.0,13.0,14.0,14.0
1098,2,32.0,32.0,31.0,33.0,13.0,14.0,14.0,13.0
1099,3,32.0,31.0,33.0,32.0,14.0,14.0,13.0,15.0
1100,4,31.0,33.0,32.0,27.0,14.0,13.0,15.0,11.0
1101,5,33.0,32.0,27.0,27.0,13.0,15.0,11.0,10.0
1102,6,32.0,27.0,27.0,26.0,15.0,11.0,10.0,5.0
1103,7,27.0,27.0,26.0,31.0,11.0,10.0,5.0,6.0
1104,8,27.0,26.0,31.0,33.0,10.0,5.0,6.0,11.0
1105,9,26.0,31.0,33.0,34.0,5.0,6.0,11.0,15.0
1106,10,31.0,33.0,34.0,34.0,6.0,11.0,15.0,17.0
1107,11,33.0,34.0,34.0,33.0,11.0,15.0,17.0,15.0
1108,12,34.0,34.0,33.0,33.0,15.0,17.0,15.0,15.0
1109,13,34.0,33.0,33.0,33.0,17.0,15.0,15.0,10.0
1110,14,33.0,33.0,33.0,33.0,15.0,15.0,10.0,11.0
1111,15,33.0,33.0,33.0,35.0,15.0,10.0,11.0,12.0
1112,16,33.0,33.0,35.0,36.0,10.0,11.0,12.0,13.0
1113,17,33.0,35.0,36.0,38.0,11.0,12.0,13.0,14.0
1114,18,35.0,36.0,38.0,36.0,12.0,13.0,14.0,18.0
1115,19,36.0,38.0,36.0,36.0,13.0,14.0,18.0,19.0
1116,20,38.0,36.0,36.0,36.0,14.0,18.0,19.0,17.0
1117,21,36.0,36.0,36.0,36.0,18.0,19.0,17.0,17.0
1118,22,36.0,36.0,36.0,35.0,19.0,17.0,17.0,14.0
1119,23,36.0,36.0,35.0,31.0,17.0,17.0,14.0,14.0
1120,24,36.0,35.0,31.0,31.0,17.0,14.0,14.0,12.0
1121,25,35.0,31.0,31.0,34.0,14.0,14.0,12.0,12.0
1122,26,31.0,31.0,34.0,37.0,14.0,12.0,12.0,14.0
1123,27,31.0,34.0,37.0,34.0,12.0,12.0,14.0,16.0
1124,1,34.0,37.0,34.0,33.0,12.0,14.0,16.0,17.0
1125,2,37.0,34.0,33.0,32.0,14.0,16.0,17.0,18.0
1126,3,34.0,33.0,32.0,31.0,16.0,17.0,18.0,16.0
1127,4,33.0,32.0,31.0,34.0,17.0,18.0,16.0,13.0
1128,5,32.0,31.0,34.0,36.0,18.0,16.0,13.0,15.0
1129,6,31.0,34.0,36.0,36.0,16.0,13.0,15.0,14.0
1130,7,34.0,36.0,36.0,37.0,13.0,15.0,14.0,15.0
1131,8,36.0,36.0,37.0,36.0,15.0,14.0,15.0,14.0
1132,9,36.0,37.0,36.0,36.0,14.0,15.0,14.0,16.0
1133,10,37.0,36.0,36.0,36.0,15.0,14.0,16.0,16.0
1134,11,36.0,36.0,36.0,35.0,14.0,16.0,16.0,16.0
1135,12,36.0,36.0,35.0,36.0,16.0,16.0,16.0,15.0
1136,13,36.0,35.0,36.0,38.0,16.0,16.0,15.0,16.0
1137,14,35.0,36.0,38.0,37.0,16.0,15.0,16.0,16.0
1138,15,36.0,38.0,37.0,37.0,15.0,16.0,16.0,15.0
1139,16,38.0,37.0,37.0,37.0,16.0,16.0,15.0,15.0
1140,17,37.0,37.0,37.0,38.0,16.0,15.0,15.0,15.0
1141,18,37.0,37.0,38.0,36.0,15.0,15.0,15.0,15.0
1142,19,37.0,38.0,36.0,37.0,15.0,15.0,15.0,14.0
1143,20,38.0,36.0,37.0,38.0,15.0,15.0,14.0,16.0
1144,21,36.0,37.0,38.0,38.0,15.0,14.0,16.0,17.0
1145,22,37.0,38.0,38.0,40.0,14.0,16.0,17.0,18.0
1146,23,38.0,38.0,40.0,39.0,16.0,17.0,18.0,19.0
1147,24,38.0,40.0,39.0,40.0,17.0,18.0,19.0,19.0
1148,25,40.0,39.0,40.0,40.0,18.0,19.0,19.0,19.0
1149,26,39.0,40.0,40.0,40.0,19.0,19.0,19.0,19.0
1150,27,40.0,40.0,40.0,41.0,19.0,19.0,19.0,21.0
1151,28,40.0,40.0,41.0,40.0,19.0,19.0,21.0,22.0
1152,29,40.0,41.0,40.0,39.0,19.0,21.0,22.0,19.0
1153,30,41.0,40.0,39.0,39.0,21.0,22.0,19.0,17.0
1154,31,40.0,39.0,39.0,40.0,22.0,19.0,17.0,19.0
1155,1,39.0,39.0,40.0,41.0,19.0,17.0,19.0,19.0
1156,2,39.0,40.0,41.0,38.0,17.0,19.0,19.0,21.0
